Field Path,Type(s),Files Present,Total Occurrences,Null Count,Null %,Is List,List Info,Sample Values
data.content.lineup.awayTeam.subs[0].performance.events,list(1),1,1,0,0.0%,Yes,"min:1, max:1, avg:1.0",N/A
data.content.lineup.awayTeam.subs[0].performance.events[0],dict(1),1,1,0,0.0%,No,,N/A
data.content.lineup.awayTeam.subs[0].performance.events[0].type,str(1),1,1,0,0.0%,No,,['assist']
data.content.lineup.awayTeam.subs[0].performance.fantasyScore,str(1),1,1,0,0.0%,No,,['1']
data.content.lineup.awayTeam.subs[0].performance.rating,float(3),3,3,0,0.0%,No,,"[6.2, 6.8, 6.4]"
data.content.lineup.awayTeam.subs[0].performance.substitutionEvents,list(7),7,7,0,0.0%,Yes,"min:1, max:1, avg:1.0",N/A
data.content.lineup.awayTeam.subs[0].performance.substitutionEvents[0],dict(7),7,7,0,0.0%,No,,N/A
data.content.lineup.awayTeam.subs[0].performance.substitutionEvents[0].reason,str(5),5,5,0,0.0%,No,,"['unknown', 'tactical']"
data.content.lineup.awayTeam.subs[0].performance.substitutionEvents[0].time,int(7),7,7,0,0.0%,No,,"[46, 19, 69]"
data.content.lineup.awayTeam.subs[0].performance.substitutionEvents[0].type,str(7),7,7,0,0.0%,No,,['subIn']
data.content.lineup.awayTeam.subs[0].rankings,null(9),9,9,9,100.0%,No,,N/A
data.content.lineup.awayTeam.subs[0].shirtNumber,str(9),9,9,0,0.0%,No,,"['21', '35', '20']"
data.content.lineup.awayTeam.subs[0].usualPlayingPositionId,int(5),5,5,0,0.0%,No,,"[1, 2, 0]"
data.content.lineup.awayTeam.subs[1],dict(9),9,9,0,0.0%,No,,N/A
data.content.lineup.awayTeam.subs[1].age,int(9),9,9,0,0.0%,No,,"[19, 34, 24]"
data.content.lineup.awayTeam.subs[1].countryCode,str(9),9,9,0,0.0%,No,,"['SCO', 'BRA', 'ENG']"
data.content.lineup.awayTeam.subs[1].countryName,str(9),9,9,0,0.0%,No,,"['Scotland', 'Brazil', 'England']"
data.content.lineup.awayTeam.subs[1].firstName,str(9),9,9,0,0.0%,No,,"['Lisa', '', 'Esme']"
data.content.lineup.awayTeam.subs[1].id,int(9),9,9,0,0.0%,No,,"[1568355, 646065, 887862]"
data.content.lineup.awayTeam.subs[1].lastName,str(9),9,9,0,0.0%,No,,"['Forrest', 'Rafaelle', 'Morgan']"
data.content.lineup.awayTeam.subs[1].marketValue,int(1),1,1,0,0.0%,No,,[783167]
data.content.lineup.awayTeam.subs[1].name,str(9),9,9,0,0.0%,No,,"['Lisa Forrest', 'Rafaelle', 'Esme Morgan']"
data.content.lineup.awayTeam.subs[1].optaId,str(6),6,6,0,0.0%,No,,"['12', '31', '33']"
data.content.lineup.awayTeam.subs[1].performance,dict(9),9,9,0,0.0%,No,,N/A
data.content.lineup.awayTeam.subs[1].performance.events,list(1),1,1,0,0.0%,Yes,"min:1, max:1, avg:1.0",N/A
data.content.lineup.awayTeam.subs[1].performance.events[0],dict(1),1,1,0,0.0%,No,,N/A
data.content.lineup.awayTeam.subs[1].performance.events[0].time,int(1),1,1,0,0.0%,No,,[84]
data.content.lineup.awayTeam.subs[1].performance.events[0].type,str(1),1,1,0,0.0%,No,,['assist']
data.content.lineup.awayTeam.subs[1].performance.fantasyScore,str(1),1,1,0,0.0%,No,,['1']
data.content.lineup.awayTeam.subs[1].performance.rating,"float(3), int(1)",4,4,0,0.0%,No,,"[6.2, 5.8, 6]"
data.content.lineup.awayTeam.subs[1].performance.substitutionEvents,list(7),7,7,0,0.0%,Yes,"min:1, max:1, avg:1.0",N/A
data.content.lineup.awayTeam.subs[1].performance.substitutionEvents[0],dict(7),7,7,0,0.0%,No,,N/A
data.content.lineup.awayTeam.subs[1].performance.substitutionEvents[0].reason,str(5),5,5,0,0.0%,No,,"['unknown', 'tactical']"
data.content.lineup.awayTeam.subs[1].performance.substitutionEvents[0].time,int(7),7,7,0,0.0%,No,,"[77, 46, 81]"
data.content.lineup.awayTeam.subs[1].performance.substitutionEvents[0].type,str(7),7,7,0,0.0%,No,,['subIn']
data.content.lineup.awayTeam.subs[1].rankings,null(9),9,9,9,100.0%,No,,N/A
data.content.lineup.awayTeam.subs[1].shirtNumber,str(9),9,9,0,0.0%,No,,"['7', '4', '24']"
data.content.lineup.awayTeam.subs[1].usualPlayingPositionId,int(5),5,5,0,0.0%,No,,"[2, 3, 1]"
data.content.lineup.awayTeam.subs[2],dict(9),9,9,0,0.0%,No,,N/A
data.content.lineup.awayTeam.subs[2].age,int(9),9,9,0,0.0%,No,,"[33, 26, 28]"
data.content.lineup.awayTeam.subs[2].countryCode,str(9),9,9,0,0.0%,No,,"['SCO', 'ZAM', 'MEX']"
data.content.lineup.awayTeam.subs[2].countryName,str(9),9,9,0,0.0%,No,,"['Scotland', 'Zambia', 'Mexico']"
data.content.lineup.awayTeam.subs[2].firstName,str(9),9,9,0,0.0%,No,,"['Lisa', 'Prisca', 'Rebeca']"
data.content.lineup.awayTeam.subs[2].id,int(9),9,9,0,0.0%,No,,"[294705, 1234938, 1269074]"
data.content.lineup.awayTeam.subs[2].lastName,str(9),9,9,0,0.0%,No,,"['Evans', 'Chilufya', 'Bernal']"
data.content.lineup.awayTeam.subs[2].marketValue,int(2),2,2,0,0.0%,No,,"[1814127, 89980]"
data.content.lineup.awayTeam.subs[2].name,str(9),9,9,0,0.0%,No,,"['Lisa Evans', 'Prisca Chilufya', 'Rebeca Bernal']"
data.content.lineup.awayTeam.subs[2].optaId,str(6),6,6,0,0.0%,No,,"['3', '33', '4']"
data.content.lineup.awayTeam.subs[2].performance,dict(9),9,9,0,0.0%,No,,N/A
data.content.lineup.awayTeam.subs[2].performance.fantasyScore,str(1),1,1,0,0.0%,No,,['1']
data.content.lineup.awayTeam.subs[2].performance.rating,float(5),5,5,0,0.0%,No,,"[6.4, 6.1, 6.9]"
data.content.lineup.awayTeam.subs[2].performance.substitutionEvents,list(7),7,7,0,0.0%,Yes,"min:1, max:1, avg:1.0",N/A
data.content.lineup.awayTeam.subs[2].performance.substitutionEvents[0],dict(7),7,7,0,0.0%,No,,N/A
data.content.lineup.awayTeam.subs[2].performance.substitutionEvents[0].reason,str(5),5,5,0,0.0%,No,,"['unknown', 'tactical']"
data.content.lineup.awayTeam.subs[2].performance.substitutionEvents[0].time,int(7),7,7,0,0.0%,No,,"[78, 46, 62]"
data.content.lineup.awayTeam.subs[2].performance.substitutionEvents[0].type,str(7),7,7,0,0.0%,No,,['subIn']
data.content.lineup.awayTeam.subs[2].rankings,null(9),9,9,9,100.0%,No,,N/A
data.content.lineup.awayTeam.subs[2].shirtNumber,str(9),9,9,0,0.0%,No,,"['17', '9', '4']"
data.content.lineup.awayTeam.subs[2].usualPlayingPositionId,int(5),5,5,0,0.0%,No,,"[3, 1, 2]"
data.content.lineup.awayTeam.totalStarterMarketValue,int(2),2,2,0,0.0%,No,,"[8059600, 699248]"
data.content.lineup.awayTeam.unavailable,list(1),1,1,0,0.0%,Yes,"min:2, max:2, avg:2.0",N/A
data.content.lineup.awayTeam.unavailable[0],dict(1),1,1,0,0.0%,No,,N/A
data.content.lineup.awayTeam.unavailable[0].age,int(1),1,1,0,0.0%,No,,[24]
data.content.lineup.awayTeam.unavailable[0].countryCode,str(1),1,1,0,0.0%,No,,['DEN']
data.content.lineup.awayTeam.unavailable[0].countryName,str(1),1,1,0,0.0%,No,,['Denmark']
data.content.lineup.awayTeam.unavailable[0].firstName,str(1),1,1,0,0.0%,No,,['Valdemar']
data.content.lineup.awayTeam.unavailable[0].id,int(1),1,1,0,0.0%,No,,[1129780]
data.content.lineup.awayTeam.unavailable[0].lastName,str(1),1,1,0,0.0%,No,,['Birksø']
data.content.lineup.awayTeam.unavailable[0].marketValue,int(1),1,1,0,0.0%,No,,[637583]
data.content.lineup.awayTeam.unavailable[0].name,str(1),1,1,0,0.0%,No,,['Valdemar Birksø']
data.content.lineup.awayTeam.unavailable[0].positionId,int(1),1,1,0,0.0%,No,,[1000]
data.content.lineup.awayTeam.unavailable[0].unavailability,dict(1),1,1,0,0.0%,No,,N/A
data.content.lineup.awayTeam.unavailable[0].unavailability.expectedReturn,str(1),1,1,0,0.0%,No,,['Mid October 2025']
data.content.lineup.awayTeam.unavailable[0].unavailability.injuryId,int(1),1,1,0,0.0%,No,,[69]
data.content.lineup.awayTeam.unavailable[0].unavailability.type,str(1),1,1,0,0.0%,No,,['injury']
data.content.lineup.awayTeam.unavailable[1],dict(1),1,1,0,0.0%,No,,N/A
data.content.lineup.awayTeam.unavailable[1].age,int(1),1,1,0,0.0%,No,,[20]
data.content.lineup.awayTeam.unavailable[1].countryCode,str(1),1,1,0,0.0%,No,,['NOR']
data.content.lineup.awayTeam.unavailable[1].countryName,str(1),1,1,0,0.0%,No,,['Norway']
data.content.lineup.awayTeam.unavailable[1].firstName,str(1),1,1,0,0.0%,No,,['Benjamin Thoresen']
data.content.lineup.awayTeam.unavailable[1].id,int(1),1,1,0,0.0%,No,,[1250883]
data.content.lineup.awayTeam.unavailable[1].lastName,str(1),1,1,0,0.0%,No,,['Faraas']
data.content.lineup.awayTeam.unavailable[1].marketValue,int(1),1,1,0,0.0%,No,,[879339]
data.content.lineup.awayTeam.unavailable[1].name,str(1),1,1,0,0.0%,No,,['Benjamin Thoresen Faraas']
data.content.lineup.awayTeam.unavailable[1].positionId,int(1),1,1,0,0.0%,No,,[1000]
data.content.lineup.awayTeam.unavailable[1].unavailability,dict(1),1,1,0,0.0%,No,,N/A
data.content.lineup.awayTeam.unavailable[1].unavailability.expectedReturn,str(1),1,1,0,0.0%,No,,['Late October 2025']
data.content.lineup.awayTeam.unavailable[1].unavailability.injuryId,int(1),1,1,0,0.0%,No,,[74]
data.content.lineup.awayTeam.unavailable[1].unavailability.type,str(1),1,1,0,0.0%,No,,['injury']
data.content.lineup.homeTeam,dict(9),9,9,0,0.0%,No,,N/A
data.content.lineup.homeTeam.averageStarterAge,float(9),9,9,0,0.0%,No,,"[26.4, 25.6, 25.8]"
data.content.lineup.homeTeam.coach,dict(7),7,7,0,0.0%,No,,N/A
data.content.lineup.homeTeam.coach.age,int(7),7,7,0,0.0%,No,,"[52, 48, 41]"
data.content.lineup.homeTeam.coach.countryCode,str(7),7,7,0,0.0%,No,,"['SCO', 'ESP', 'SWE']"
data.content.lineup.homeTeam.coach.countryName,str(7),7,7,0,0.0%,No,,"['Scotland', 'Spain', 'Sweden']"
data.content.lineup.homeTeam.coach.firstName,str(7),7,7,0,0.0%,No,,"['Grant', 'Ángel Villacampa', 'Juan Carlos Amorós']"
data.content.lineup.homeTeam.coach.id,int(7),7,7,0,0.0%,No,,"[1716821, 1345367, 1345515]"
data.content.lineup.homeTeam.coach.isCoach,bool(7),7,7,0,0.0%,No,,[True]
data.content.lineup.homeTeam.coach.lastName,str(7),7,7,0,0.0%,No,,"['Scott', 'Carrasco', 'López']"
data.content.lineup.homeTeam.coach.name,str(7),7,7,0,0.0%,No,,"['Grant Scott', 'Ángel Villacampa Carrasco', 'Juan Carlos Amorós López']"
data.content.lineup.homeTeam.coach.primaryTeamId,int(7),7,7,0,0.0%,No,,"[789902, 980693, 189397]"
data.content.lineup.homeTeam.coach.primaryTeamName,str(7),7,7,0,0.0%,No,,"['Hibernian LFC', 'CF America', 'NJ/NY Gotham FC']"
data.content.lineup.homeTeam.coach.usualPlayingPositionId,null(7),7,7,7,100.0%,No,,N/A
data.content.lineup.homeTeam.formation,str(9),9,9,0,0.0%,No,,"['4-2-3-1', '3-4-3', '4-1-3-2']"
data.content.lineup.homeTeam.id,int(9),9,9,0,0.0%,No,,"[789902, 980693, 189397]"
data.content.lineup.homeTeam.name,str(9),9,9,0,0.0%,No,,"['Hibernian LFC', 'CF America', 'NJ/NY Gotham FC']"
data.content.lineup.homeTeam.rating,"int(4), float(4)",8,8,0,0.0%,No,,"[0, 7.3, 7.2]"
data.content.lineup.homeTeam.starters,list(9),9,9,0,0.0%,Yes,"min:11, max:11, avg:11.0",N/A
data.content.lineup.homeTeam.starters[0],dict(9),9,9,0,0.0%,No,,N/A
data.content.lineup.homeTeam.starters[0].age,int(9),9,9,0,0.0%,No,,"[25, 32, 27]"
data.content.lineup.homeTeam.starters[0].countryCode,str(9),9,9,0,0.0%,No,,"['USA', 'ESP', 'SWE']"
data.content.lineup.homeTeam.starters[0].countryName,str(9),9,9,0,0.0%,No,,"['USA', 'Spain', 'Sweden']"
data.content.lineup.homeTeam.starters[0].firstName,str(9),9,9,0,0.0%,No,,"['Noa', 'Sandra', 'Shelby']"
data.content.lineup.homeTeam.starters[0].horizontalLayout,dict(9),9,9,0,0.0%,No,,N/A
data.content.lineup.homeTeam.starters[0].horizontalLayout.height,float(9),9,9,0,0.0%,No,,[0.25]
data.content.lineup.homeTeam.starters[0].horizontalLayout.width,float(9),9,9,0,0.0%,No,,"[0.192, 0.2]"
data.content.lineup.homeTeam.starters[0].horizontalLayout.x,float(9),9,9,0,0.0%,No,,[0.1]
data.content.lineup.homeTeam.starters[0].horizontalLayout.y,float(9),9,9,0,0.0%,No,,[0.5]
data.content.lineup.homeTeam.starters[0].id,int(9),9,9,0,0.0%,No,,"[1716788, 298580, 1266210]"
data.content.lineup.homeTeam.starters[0].isCaptain,bool(1),1,1,0,0.0%,No,,[True]
data.content.lineup.homeTeam.starters[0].lastName,str(9),9,9,0,0.0%,No,,"['Schumacher', 'Paños', 'Hogan']"
data.content.lineup.homeTeam.starters[0].marketValue,int(2),2,2,0,0.0%,No,,"[313083, 140000]"
data.content.lineup.homeTeam.starters[0].name,str(9),9,9,0,0.0%,No,,"['Noa Schumacher', 'Sandra Paños', 'Shelby Hogan']"
data.content.lineup.homeTeam.starters[0].optaId,str(6),6,6,0,0.0%,No,,"['4', '1', '26']"
data.content.lineup.homeTeam.starters[0].performance,dict(8),8,8,0,0.0%,No,,N/A
data.content.lineup.homeTeam.starters[0].performance.fantasyScore,str(1),1,1,0,0.0%,No,,['3']
data.content.lineup.homeTeam.starters[0].performance.playerOfTheMatch,bool(1),1,1,0,0.0%,No,,[True]
data.content.lineup.homeTeam.starters[0].performance.rating,float(5),5,5,0,0.0%,No,,"[7.1, 7.5, 8.3]"
data.content.lineup.homeTeam.starters[0].performance.substitutionEvents,list(1),1,1,0,0.0%,Yes,"min:1, max:1, avg:1.0",N/A
data.content.lineup.homeTeam.starters[0].performance.substitutionEvents[0],dict(1),1,1,0,0.0%,No,,N/A
data.content.lineup.homeTeam.starters[0].performance.substitutionEvents[0].time,int(1),1,1,0,0.0%,No,,[65]
data.content.lineup.homeTeam.starters[0].performance.substitutionEvents[0].type,str(1),1,1,0,0.0%,No,,['subOut']
data.content.lineup.homeTeam.starters[0].positionId,int(9),9,9,0,0.0%,No,,[11]
data.content.lineup.homeTeam.starters[0].rankings,null(9),9,9,9,100.0%,No,,N/A
data.content.lineup.homeTeam.starters[0].shirtNumber,str(9),9,9,0,0.0%,No,,"['12', '1', '31']"
data.content.lineup.homeTeam.starters[0].usualPlayingPositionId,int(9),9,9,0,0.0%,No,,[0]
data.content.lineup.homeTeam.starters[0].verticalLayout,dict(9),9,9,0,0.0%,No,,N/A
data.content.lineup.homeTeam.starters[0].verticalLayout.height,float(9),9,9,0,0.0%,No,,"[0.192, 0.2]"
data.content.lineup.homeTeam.starters[0].verticalLayout.width,int(9),9,9,0,0.0%,No,,[1]
data.content.lineup.homeTeam.starters[0].verticalLayout.x,float(9),9,9,0,0.0%,No,,[0.5]
data.content.lineup.homeTeam.starters[0].verticalLayout.y,float(9),9,9,0,0.0%,No,,[0.1]
data.content.lineup.homeTeam.starters[1],dict(9),9,9,0,0.0%,No,,N/A
data.content.lineup.homeTeam.starters[1].age,int(9),9,9,0,0.0%,No,,"[22, 26, 30]"
data.content.lineup.homeTeam.starters[1].countryCode,str(9),9,9,0,0.0%,No,,"['SCO', 'MEX', 'USA']"
data.content.lineup.homeTeam.starters[1].countryName,str(9),9,9,0,0.0%,No,,"['Scotland', 'Mexico', 'USA']"
data.content.lineup.homeTeam.starters[1].firstName,str(9),9,9,0,0.0%,No,,"['Caley', 'Karina', 'Mandy']"
data.content.lineup.homeTeam.starters[1].horizontalLayout,dict(9),9,9,0,0.0%,No,,N/A
data.content.lineup.homeTeam.starters[1].horizontalLayout.height,float(9),9,9,0,0.0%,No,,[0.25]
data.content.lineup.homeTeam.starters[1].horizontalLayout.width,float(9),9,9,0,0.0%,No,,"[0.385, 0.257]"
data.content.lineup.homeTeam.starters[1].horizontalLayout.x,float(9),9,9,0,0.0%,No,,"[0.292, 0.357]"
data.content.lineup.homeTeam.starters[1].horizontalLayout.y,float(9),9,9,0,0.0%,No,,"[0.875, 0.79]"
data.content.lineup.homeTeam.starters[1].id,int(9),9,9,0,0.0%,No,,"[1716937, 1267794, 942909]"
data.content.lineup.homeTeam.starters[1].isCaptain,bool(1),1,1,0,0.0%,No,,[True]
data.content.lineup.homeTeam.starters[1].lastName,str(9),9,9,0,0.0%,No,,"['Gibb', 'Rodríguez', 'Freeman']"
data.content.lineup.homeTeam.starters[1].marketValue,int(2),2,2,0,0.0%,No,,"[328240, 50000]"
data.content.lineup.homeTeam.starters[1].name,str(9),9,9,0,0.0%,No,,"['Caley Gibb', 'Karina Rodríguez', 'Mandy Freeman']"
data.content.lineup.homeTeam.starters[1].optaId,str(6),6,6,0,0.0%,No,,"['25', '32', '18']"
data.content.lineup.homeTeam.starters[1].performance,dict(9),9,9,0,0.0%,No,,N/A
data.content.lineup.homeTeam.starters[1].performance.fantasyScore,str(1),1,1,0,0.0%,No,,['6']
data.content.lineup.homeTeam.starters[1].performance.rating,float(5),5,5,0,0.0%,No,,"[7.3, 7.7, 7.1]"
data.content.lineup.homeTeam.starters[1].performance.substitutionEvents,list(3),3,3,0,0.0%,Yes,"min:1, max:1, avg:1.0",N/A
data.content.lineup.homeTeam.starters[1].performance.substitutionEvents[0],dict(3),3,3,0,0.0%,No,,N/A
data.content.lineup.homeTeam.starters[1].performance.substitutionEvents[0].reason,str(2),2,2,0,0.0%,No,,"['unknown', 'injury']"
data.content.lineup.homeTeam.starters[1].performance.substitutionEvents[0].time,int(3),3,3,0,0.0%,No,,"[66, 85, 90]"
data.content.lineup.homeTeam.starters[1].performance.substitutionEvents[0].type,str(3),3,3,0,0.0%,No,,['subOut']
data.content.lineup.homeTeam.starters[1].positionId,int(9),9,9,0,0.0%,No,,"[32, 33]"
data.content.lineup.homeTeam.starters[1].rankings,null(9),9,9,9,100.0%,No,,N/A
data.content.lineup.homeTeam.starters[1].shirtNumber,str(9),9,9,0,0.0%,No,,"['3', '22', '2']"
data.content.lineup.homeTeam.starters[1].usualPlayingPositionId,int(9),9,9,0,0.0%,No,,[1]
data.content.lineup.homeTeam.starters[1].verticalLayout,dict(9),9,9,0,0.0%,No,,N/A
data.content.lineup.homeTeam.starters[1].verticalLayout.height,float(9),9,9,0,0.0%,No,,"[0.192, 0.2]"
data.content.lineup.homeTeam.starters[1].verticalLayout.width,float(9),9,9,0,0.0%,No,,"[0.25, 0.29]"
data.content.lineup.homeTeam.starters[1].verticalLayout.x,float(9),9,9,0,0.0%,No,,"[0.125, 0.21]"
data.content.lineup.homeTeam.starters[1].verticalLayout.y,float(9),9,9,0,0.0%,No,,"[0.292, 0.357]"
data.content.lineup.homeTeam.starters[2],dict(9),9,9,0,0.0%,No,,N/A
data.content.lineup.homeTeam.starters[2].age,int(9),9,9,0,0.0%,No,,"[30, 25, 26]"
data.content.lineup.homeTeam.starters[2].countryCode,str(9),9,9,0,0.0%,No,,"['SCO', 'NGA', 'USA']"
data.content.lineup.homeTeam.starters[2].countryName,str(9),9,9,0,0.0%,No,,"['Scotland', 'Nigeria', 'USA']"
data.content.lineup.homeTeam.starters[2].firstName,str(9),9,9,0,0.0%,No,,"['Linzi', 'Chidinma', 'Kayla']"
data.content.lineup.homeTeam.starters[2].horizontalLayout,dict(9),9,9,0,0.0%,No,,N/A
data.content.lineup.homeTeam.starters[2].horizontalLayout.height,float(9),9,9,0,0.0%,No,,[0.25]
data.content.lineup.homeTeam.starters[2].horizontalLayout.width,float(9),9,9,0,0.0%,No,,"[0.192, 0.257, 0.385]"
data.content.lineup.homeTeam.starters[2].horizontalLayout.x,float(9),9,9,0,0.0%,No,,"[0.292, 0.357]"
data.content.lineup.homeTeam.starters[2].horizontalLayout.y,float(9),9,9,0,0.0%,No,,"[0.625, 0.5]"
data.content.lineup.homeTeam.starters[2].id,int(9),9,9,0,0.0%,No,,"[1716791, 1055608, 1793292]"
data.content.lineup.homeTeam.starters[2].isCaptain,bool(1),1,1,0,0.0%,No,,[True]
data.content.lineup.homeTeam.starters[2].lastName,str(9),9,9,0,0.0%,No,,"['Taylor', 'Okeke', 'Duran']"
data.content.lineup.homeTeam.starters[2].marketValue,int(3),3,3,0,0.0%,No,,"[339109, 50000, 1290697]"
data.content.lineup.homeTeam.starters[2].name,str(9),9,9,0,0.0%,No,,"['Linzi Taylor', 'Chidinma Okeke', 'Kayla Duran']"
data.content.lineup.homeTeam.starters[2].optaId,str(6),6,6,0,0.0%,No,,"['6', '13', '30']"
data.content.lineup.homeTeam.starters[2].performance,dict(8),8,8,0,0.0%,No,,N/A
data.content.lineup.homeTeam.starters[2].performance.events,list(1),1,1,0,0.0%,Yes,"min:1, max:1, avg:1.0",N/A
data.content.lineup.homeTeam.starters[2].performance.events[0],dict(1),1,1,0,0.0%,No,,N/A
data.content.lineup.homeTeam.starters[2].performance.events[0].type,str(1),1,1,0,0.0%,No,,['yellowCard']
data.content.lineup.homeTeam.starters[2].performance.fantasyScore,str(1),1,1,0,0.0%,No,,['1']
data.content.lineup.homeTeam.starters[2].performance.rating,float(5),5,5,0,0.0%,No,,"[7.7, 6.5, 6.9]"
data.content.lineup.homeTeam.starters[2].performance.substitutionEvents,list(3),3,3,0,0.0%,Yes,"min:1, max:1, avg:1.0",N/A
data.content.lineup.homeTeam.starters[2].performance.substitutionEvents[0],dict(3),3,3,0,0.0%,No,,N/A
data.content.lineup.homeTeam.starters[2].performance.substitutionEvents[0].reason,str(2),2,2,0,0.0%,No,,['unknown']
data.content.lineup.homeTeam.starters[2].performance.substitutionEvents[0].time,int(3),3,3,0,0.0%,No,,"[36, 65, 80]"
data.content.lineup.homeTeam.starters[2].performance.substitutionEvents[0].type,str(3),3,3,0,0.0%,No,,['subOut']
data.content.lineup.homeTeam.starters[2].positionId,int(9),9,9,0,0.0%,No,,"[34, 35]"
data.content.lineup.homeTeam.starters[2].rankings,null(9),9,9,9,100.0%,No,,N/A
data.content.lineup.homeTeam.starters[2].shirtNumber,str(9),9,9,0,0.0%,No,,"['31', '4', '19']"
data.content.lineup.homeTeam.starters[2].usualPlayingPositionId,int(9),9,9,0,0.0%,No,,[1]
data.content.lineup.homeTeam.starters[2].verticalLayout,dict(9),9,9,0,0.0%,No,,N/A
data.content.lineup.homeTeam.starters[2].verticalLayout.height,float(9),9,9,0,0.0%,No,,"[0.192, 0.2]"
data.content.lineup.homeTeam.starters[2].verticalLayout.width,float(9),9,9,0,0.0%,No,,"[0.25, 0.29]"
data.content.lineup.homeTeam.starters[2].verticalLayout.x,float(9),9,9,0,0.0%,No,,"[0.375, 0.5]"
data.content.lineup.homeTeam.starters[2].verticalLayout.y,float(9),9,9,0,0.0%,No,,"[0.292, 0.357]"
data.content.lineup.homeTeam.subs,list(9),9,9,0,0.0%,Yes,"min:7, max:9, avg:8.2",N/A
data.content.lineup.homeTeam.subs[0],dict(9),9,9,0,0.0%,No,,N/A
data.content.lineup.homeTeam.subs[0].age,int(9),9,9,0,0.0%,No,,"[28, 29, 20]"
data.content.lineup.homeTeam.subs[0].countryCode,str(9),9,9,0,0.0%,No,,"['AUS', 'MEX', 'USA']"
data.content.lineup.homeTeam.subs[0].countryName,str(9),9,9,0,0.0%,No,,"['Australia', 'Mexico', 'USA']"
data.content.lineup.homeTeam.subs[0].firstName,str(9),9,9,0,0.0%,No,,"['Stacey', 'Annia', 'Jaedyn']"
data.content.lineup.homeTeam.subs[0].id,int(9),9,9,0,0.0%,No,,"[1596245, 0, 1390154]"
data.content.lineup.homeTeam.subs[0].lastName,str(9),9,9,0,0.0%,No,,"['Papadopoulos', 'Mejía', 'Shaw']"
data.content.lineup.homeTeam.subs[0].marketValue,int(2),2,2,0,0.0%,No,,"[255049, 50000]"
data.content.lineup.homeTeam.subs[0].name,str(9),9,9,0,0.0%,No,,"['Stacey Papadopoulos', 'Annia Mejía', 'Jaedyn Shaw']"
data.content.lineup.homeTeam.subs[0].optaId,str(6),6,6,0,0.0%,No,,"['21', '35', '16']"
data.content.lineup.homeTeam.subs[0].performance,dict(9),9,9,0,0.0%,No,,N/A
data.content.lineup.homeTeam.subs[0].performance.events,list(2),2,2,0,0.0%,Yes,"min:1, max:1, avg:1.0",N/A
data.content.lineup.homeTeam.subs[0].performance.events[0],dict(2),2,2,0,0.0%,No,,N/A
data.content.lineup.homeTeam.subs[0].performance.events[0].time,int(1),1,1,0,0.0%,No,,[85]
data.content.lineup.homeTeam.subs[0].performance.events[0].type,str(2),2,2,0,0.0%,No,,['yellowCard']
data.content.lineup.homeTeam.subs[0].performance.fantasyScore,str(1),1,1,0,0.0%,No,,['1']
